id,label
.6483,0.05
.8282,0.05
.5292,0.05
.9832,0.05
.2037,0.05
.10733,0.05
.1576,0.05
.6296,0.05
.8333,0.05
.5094,0.05
.5397,0.05
.7914,0.05
.1813,0.05
.7590,0.05
.10053,0.05
.881,0.05
.4683,0.05
.814,0.05
.8193,0.05
.11687,0.05
.3607,0.05
.3509,0.05
.8262,0.05
.7394,0.05
.10627,0.05
.4311,0.05
.280,0.05
.4352,0.05
.2225,0.05
.2740,0.05
.8655,0.05
.12316,0.05
.8902,0.05
.1851,0.05
.7466,0.05
.7226,0.05
.4317,0.05
.8766,0.05
.7353,0.05
.11249,0.05
.6792,0.05
.7105,0.05
.2991,0.05
.9177,0.05
.5298,0.05
.3899,0.05
.11247,0.05
.4443,0.05
.6304,0.05
.5816,0.05
.1558,0.05
.8232,0.05
.4048,0.05
.8416,0.05
.1435,0.05
.1897,0.05
.636,0.05
.6796,0.05
.8949,0.05
.11036,0.05
.3494,0.05
.580,0.05
.9530,0.05
.9555,0.05
.10065,0.05
.1543,0.05
.10551,0.05
.3566,0.05
.207,0.05
.8744,0.05
.19,0.05
.1914,0.05
.3768,0.05
.1688,0.05
.10860,0.05
.4318,0.05
.5891,0.05
.489,0.05
.2084,0.05
.8360,0.05
.6347,0.05
.10549,0.05
.10372,0.05
.2496,0.05
.7931,0.05
.9863,0.05
.1148,0.05
.3835,0.05
.6074,0.05
.5463,0.05
.8568,0.05
.3027,0.05
.6713,0.05
.5754,0.05
.9895,0.05
.9682,0.05
.4577,0.05
.4806,0.05
.8047,0.05
.3128,0.05
.10321,0.05
.10056,0.05
.5948,0.05
.11737,0.05
.11675,0.05
.2120,0.05
.5077,0.05
.11818,0.05
.9047,0.05
.1506,0.05
.3432,0.05
.3828,0.05
.7829,0.05
.7138,0.05
.658,0.05
.1634,0.05
.9948,0.05
.483,0.05
.8407,0.05
.2183,0.05
.2143,0.05
.1831,0.05
.1172,0.05
.9631,0.05
.5340,0.05
.7409,0.05
.6374,0.05
.7425,0.05
.9765,0.05
.11570,0.05
.6588,0.05
.502,0.05
.990,0.05
.3329,0.05
.1344,0.05
.503,0.05
.7458,0.05
.6591,0.05
.2294,0.05
.3503,0.05
.5379,0.05
.9013,0.05
.2020,0.05
.162,0.05
.9214,0.05
.5983,0.05
.6484,0.05
.6266,0.05
.3808,0.05
.10997,0.05
.7565,0.05
.4755,0.05
.6038,0.05
.10468,0.05
.1019,0.05
.3136,0.05
.11999,0.05
.9541,0.05
.6683,0.05
.10554,0.05
.1082,0.05
.6645,0.05
.1895,0.05
.5050,0.05
.2132,0.05
.1802,0.05
.10593,0.05
.12022,0.05
.5950,0.05
.5597,0.05
.1556,0.05
.2936,0.05
.5392,0.05
.8021,0.05
.11796,0.05
.5592,0.05
.11080,0.05
.10541,0.05
.74,0.05
.10710,0.05
.10703,0.05
.3491,0.05
.737,0.05
.4408,0.05
.8469,0.05
.5464,0.05
.1950,0.05
.1906,0.05
.6606,0.05
.12,0.05
.12449,0.05
.3196,0.05
.7606,0.05
.976,0.05
.7777,0.05
.7481,0.05
.9452,0.05
.10250,0.05
.2088,0.05
.12187,0.05
.1381,0.05
.11019,0.05
.9639,0.05
.9126,0.05
.11907,0.05
.5716,0.05
.3146,0.05
.2299,0.05
.11582,0.05
.4903,0.05
.3063,0.05
.1221,0.05
.43,0.05
.12167,0.05
.11793,0.05
.1846,0.05
.5236,0.05
.2344,0.05
.201,0.05
.6517,0.05
.1730,0.05
.3142,0.05
.5922,0.05
.9034,0.05
.3511,0.05
.4509,0.05
.359,0.05
.6642,0.05
.8227,0.05
.411,0.05
.2736,0.05
.8951,0.05
.5473,0.05
.11186,0.05
.1684,0.05
.4390,0.05
.6389,0.05
.9841,0.05
.11118,0.05
.9463,0.05
.194,0.05
.7148,0.05
.2220,0.05
.6464,0.05
.8775,0.05
.3712,0.05
.4547,0.05
.8269,0.05
.4550,0.05
.901,0.05
.9287,0.05
.5630,0.05
.10403,0.05
.9330,0.05
.51,0.05
.2075,0.05
.7663,0.05
.4025,0.05
.9925,0.05
.9438,0.05
.4891,0.05
.7969,0.05
.6838,0.05
.12030,0.05
.12438,0.05
.10002,0.05
.974,0.05
.4434,0.05
.10098,0.05
.8295,0.05
.6398,0.05
.10062,0.05
.3010,0.05
.5590,0.05
.1143,0.05
.342,0.05
.8231,0.05
.6597,0.05
.3033,0.05
.11657,0.05
.11091,0.05
.2822,0.05
.4199,0.05
.479,0.05
.10451,0.05
.2932,0.05
.11908,0.05
.106,0.05
.6915,0.05
.9261,0.05
.5506,0.05
.2712,0.05
.9878,0.05
.3870,0.05
.8078,0.05
.3745,0.05
.3991,0.05
.5763,0.05
.578,0.05
.10478,0.05
.3571,0.05
.6270,0.05
.8556,0.05
.12335,0.05
.5546,0.05
.6150,0.05
.6082,0.05
.265,0.05
.4608,0.05
.7044,0.05
.2930,0.05
.11010,0.05
.732,0.05
.3007,0.05
.8977,0.05
.2319,0.05
.2103,0.05
.4871,0.05
.1213,0.05
.7684,0.05
.7547,0.05
.1708,0.05
.1930,0.05
.5623,0.05
.11217,0.05
.11403,0.05
.1410,0.05
.10725,0.05
.7826,0.05
.10964,0.05
.12184,0.05
.8085,0.05
.8153,0.05
.7629,0.05
.1885,0.05
.691,0.05
.11388,0.05
.2772,0.05
.6180,0.05
.11959,0.05
.4814,0.05
.8543,0.05
.6173,0.05
.7178,0.05
.4485,0.05
.533,0.05
.9093,0.05
.6961,0.05
.11413,0.05
.872,0.05
.11390,0.05
.11123,0.05
.8158,0.05
.2857,0.05
.8788,0.05
.6330,0.05
.2151,0.05
.5044,0.05
.4541,0.05
.8662,0.05
.9496,0.05
.3216,0.05
.1833,0.05
.9058,0.05
.4636,0.05
.330,0.05
.3156,0.05
.11434,0.05
.12384,0.05
.9124,0.05
.6703,0.05
.9763,0.05
.3498,0.05
.10862,0.05
.11895,0.05
.11795,0.05
.4983,0.05
.8321,0.05
.8524,0.05
.5395,0.05
.9966,0.05
.9547,0.05
.5936,0.05
.5988,0.05
.10673,0.05
.6733,0.05
.11235,0.05
.7797,0.05
.6494,0.05
.2501,0.05
.491,0.05
.4314,0.05
.2774,0.05
.7340,0.05
.1234,0.05
.448,0.05
.3469,0.05
.3484,0.05
.11653,0.05
.9499,0.05
.982,0.05
.5786,0.05
.933,0.05
.5785,0.05
.2036,0.05
.4065,0.05
.9114,0.05
.4332,0.05
.5641,0.05
.6080,0.05
.11022,0.05
.10289,0.05
.3972,0.05
.6141,0.05
.5179,0.05
.7666,0.05
.1644,0.05
.517,0.05
.12175,0.05
.9411,0.05
.12154,0.05
.8346,0.05
.7703,0.05
.4423,0.05
.62,0.05
.4106,0.05
.7067,0.05
.11561,0.05
.8363,0.05
.3842,0.05
.2385,0.05
.5405,0.05
.10905,0.05
.1714,0.05
.5393,0.05
.1919,0.05
.3186,0.05
.6195,0.05
.1900,0.05
.5058,0.05
.762,0.05
.4075,0.05
.3911,0.05
.11828,0.05
.10247,0.05
.10781,0.05
.3208,0.05
id,label
.3559,0.97
.3212,0.97
.2855,0.05
.9422,0.05
.5571,0.97
.12199,0.05
.6003,0.05
.1801,0.97
.2367,0.05
.7540,0.05
.6316,0.05
.2863,0.97
.1713,0.05
.10710,0.05
.3736,0.97
.7519,0.05
.10698,0.05
.11952,0.97
.1530,0.97
.9564,0.97
.11632,0.05
.6915,0.05
.6836,0.97
.4077,0.05
.6659,0.05
.8450,0.05
.2834,0.97
.7016,0.97
.11171,0.05
.10172,0.05
.8035,0.97
.8940,0.05
.6487,0.97
.9808,0.05
.11826,0.05
.10924,0.97
.11936,0.97
.5250,0.05
.1281,0.97
.7816,0.05
.991,0.05
.2954,0.05
.6589,0.05
.2970,0.05
.2463,0.05
.888,0.05
.11335,0.05
.10932,0.97
.8575,0.97
.9910,0.97
.375,0.05
.5913,0.97
.5847,0.97
.7343,0.97
.2717,0.05
.9298,0.05
.7175,0.97
.18,0.05
.827,0.05
.8543,0.97
.10127,0.05
.4428,0.97
.5000,0.05
.9417,0.05
.6883,0.05
.5668,0.05
.4935,0.05
.10952,0.97
.4161,0.05
.9832,0.05
.1407,0.97
.8163,0.05
.10060,0.97
.3772,0.05
.7174,0.05
.1417,0.05
.5023,0.05
.1451,0.05
.8461,0.05
.4422,0.97
.2721,0.05
.3343,0.97
.2695,0.97
.1243,0.05
.5479,0.97
.566,0.05
.2675,0.05
.4369,0.05
.1465,0.05
.2599,0.05
.7570,0.05
.10559,0.05
.7209,0.05
.5821,0.05
.7502,0.05
.11713,0.97
.10558,0.05
.4036,0.05
.11193,0.97
.9306,0.97
.3729,0.97
.7959,0.05
.4425,0.05
.4481,0.97
.6339,0.05
.5985,0.05
.10595,0.97
.10862,0.05
.6905,0.05
.1674,0.05
.7960,0.05
.815,0.97
.57,0.05
.3277,0.97
.6639,0.05
.10917,0.97
.8846,0.97
.2149,0.97
.3189,0.05
.2513,0.97
.9161,0.97
.11820,0.97
.11106,0.97
.3758,0.05
.4149,0.97
.1623,0.05
.5,0.97
.3414,0.97
.1846,0.05
.4525,0.97
.5192,0.97
.92,0.97
.2988,0.97
.3278,0.05
.1255,0.05
.1092,0.05
.7579,0.97
.1876,0.05
.10520,0.05
.3304,0.05
.11446,0.97
.11590,0.97
.6381,0.05
.8589,0.97
.5971,0.05
.8058,0.05
.8286,0.97
.1201,0.97
.6170,0.05
.11010,0.97
.1106,0.05
.12006,0.97
.616,0.05
.8508,0.05
.4418,0.05
.285,0.97
.9454,0.97
.11408,0.05
.5203,0.97
.8603,0.05
.5516,0.97
.7885,0.97
.317,0.97
.4534,0.97
.8005,0.05
.9222,0.05
.1262,0.05
.1486,0.97
.1367,0.97
.5510,0.05
.7126,0.05
.10371,0.97
.4888,0.05
.264,0.05
.5440,0.05
.12024,0.97
.11866,0.05
.8849,0.05
.2893,0.05
.6800,0.97
.3552,0.05
.6199,0.97
.4446,0.97
.1068,0.97
.1749,0.97
.2324,0.97
.8284,0.05
.10980,0.97
.4545,0.97
.3361,0.05
.1660,0.05
.9265,0.97
.9807,0.97
.8430,0.05
.2864,0.97
.9688,0.97
.8777,0.97
.1670,0.97
.11711,0.97
.5779,0.05
.10870,0.05
.5577,0.97
.2520,0.97
.1309,0.97
.867,0.05
.3797,0.97
.7336,0.05
.2570,0.05
.12122,0.05
.8627,0.97
.235,0.05
.2738,0.05
.5517,0.05
.2280,0.97
.8584,0.05
.2760,0.97
.1049,0.05
.5655,0.05
.5047,0.05
.3460,0.05
.11474,0.97
.11110,0.97
.5124,0.05
.8139,0.05
.3412,0.97
.2936,0.97
.2418,0.05
.9089,0.97
.4836,0.05
.9793,0.05
.8504,0.97
.1307,0.97
.12142,0.05
.9091,0.97
.3087,0.97
.11786,0.05
.5579,0.05
.5802,0.97
.32,0.97
.10049,0.97
.3598,0.97
.5998,0.97
.9750,0.97
.1200,0.97
.10113,0.05
.5188,0.05
.2315,0.05
.1360,0.97
.4517,0.97
.3479,0.97
.7895,0.97
.29,0.05
.10312,0.97
.1726,0.05
.11272,0.05
.7350,0.05
.8490,0.97
.10532,0.05
.3215,0.97
.5916,0.05
.5394,0.97
.1563,0.97
.10272,0.05
.11643,0.05
.11743,0.97
.1188,0.05
.12355,0.05
.10981,0.97
.10,0.05
.10501,0.97
.10695,0.97
.9853,0.05
.2953,0.05
.5311,0.97
.9787,0.97
.6308,0.97
.7609,0.97
.1325,0.97
.10895,0.97
.8800,0.05
.10667,0.97
.4151,0.97
.10728,0.05
.8807,0.97
.6192,0.05
.8156,0.97
.7083,0.97
.7256,0.05
.7319,0.97
.5429,0.05
.10512,0.05
.4737,0.97
.7242,0.97
.1290,0.97
.6851,0.05
.8224,0.05
.4539,0.97
.4219,0.05
.3621,0.97
.10480,0.97
.2206,0.05
.9482,0.05
.9502,0.97
.6640,0.05
.9230,0.05
.9382,0.05
.10606,0.97
.6272,0.97
.4717,0.97
.444,0.97
.8516,0.05
.10022,0.97
.7017,0.05
.6389,0.97
.3741,0.97
.1386,0.97
.1442,0.05
.7328,0.97
.11410,0.05
.5332,0.05
.4301,0.05
.11937,0.05
.12111,0.97
.8347,0.97
.6051,0.05
.10118,0.97
.7468,0.05
.5243,0.97
.1901,0.97
.1277,0.97
.10668,0.05
.8795,0.05
.2266,0.05
.7532,0.05
.9135,0.05
.6282,0.97
.10632,0.05
.6485,0.97
.1922,0.05
.1893,0.05
.10109,0.97
.3150,0.97
.7405,0.97
.6811,0.97
.5659,0.97
.2480,0.05
.12327,0.05
.6343,0.97
.6362,0.05
.11407,0.97
.8550,0.97
.2106,0.97
.7905,0.05
.4079,0.05
.1894,0.05
.3021,0.97
.6774,0.05
.801,0.05
.2001,0.97
.11196,0.97
.455,0.05
.1276,0.97
.10839,0.05
.11965,0.97
.5629,0.97
.7773,0.05
.3421,0.97
.12453,0.05
.5209,0.97
.7351,0.05
.8418,0.97
.6331,0.97
.5633,0.05
.10476,0.97
.8327,0.05
.9963,0.05
.3472,0.05
.4644,0.05
.5780,0.05
.10072,0.97
.1305,0.05
.7567,0.97
.2074,0.97
.2024,0.97
.448,0.05
.6351,0.97
.11331,0.97
.12049,0.97
.1738,0.05
.2286,0.05
.6482,0.05
.7854,0.05
.11738,0.05
.11021,0.97
.10920,0.05
.5234,0.97
.2485,0.97
.7,0.05
.11782,0.97
.7760,0.97
.8403,0.97
.6688,0.97
.9557,0.97
.6442,0.05
.2590,0.97
.5865,0.97
.4538,0.05
.11515,0.97
.7915,0.97
.621,0.05
.680,0.97
.9302,0.97
.720,0.97
.9174,0.05
.6412,0.05
.9981,0.05
.1602,0.97
.3584,0.05
.5190,0.97
.10177,0.05
.8886,0.05
.824,0.97
.429,0.05
.11475,0.97
.3534,0.97
.7745,0.05
.9494,0.97
.2268,0.97
.1771,0.97
.1420,0.05
.10348,0.97
.600,0.05
.7571,0.97
.803,0.05
.5911,0.05
.10363,0.05
.953,0.97
.191,0.97
.4220,0.97
.2222,0.05
.8231,0.05
.10653,0.97
.1394,0.05
.5171,0.05
.12153,0.97
.9748,0.97
.12285,0.05
.6097,0.05
.5886,0.97
.11493,0.05
.11072,0.97
.7025,0.97
.3252,0.97
.3829,0.05
.2117,0.05
.9880,0.97
.9691,0.97
.1193,0.05
.1377,0.97
.8894,0.97
.9085,0.97
.11800,0.97
.3367,0.05
.1332,0.05
.10097,0.05
.8605,0.05
.349,0.97
.4859,0.05
.3917,0.97
.6681,0.97
.6700,0.97
.9286,0.05
.6306,0.97
.4255,0.05
.8304,0.97
.351,0.97
.8178,0.97
.5927,0.05
.8737,0.05
.921,0.05
.3363,0.97
.751,0.97
.10863,0.05
.5859,0.05
.3916,0.97
.3762,0.05
.1280,0.97
.8465,0.05
.3168,0.05
.7373,0.97
.2524,0.97
.9342,0.97
.1983,0.97
.9560,0.97
.509,0.97
.11891,0.05
.778,0.97
.9131,0.97
.8442,0.05
.2756,0.97
.5645,0.97
.7880,0.97
.11064,0.97
.4139,0.05
.5318,0.97
.4225,0.05
.9692,0.05
.6680,0.97
.12306,0.97
.5049,0.97
.6593,0.97
.11944,0.97
.2050,0.05
.1584,0.97
.9465,0.97
.5620,0.97
.5382,0.05
.4008,0.97
.6893,0.05
.10036,0.05
.1292,0.97
.9992,0.97
.2744,0.97
.7420,0.05
.5986,0.97
.2010,0.97
.6781,0.97
.1008,0.05
.10597,0.97
.11287,0.97
.4569,0.97
.569,0.05
.2692,0.05
.1384,0.05
.2635,0.05
.10843,0.05
.8127,0.05
.8146,0.05
.8018,0.97
.9610,0.05
.10732,0.97
.8748,0.97
.7231,0.97
.1285,0.97
.9970,0.97
.523,0.97
.4672,0.97
.1118,0.97
.12398,0.05
.12088,0.97
.5747,0.97
.8731,0.05
.1886,0.05
.7390,0.05
.3283,0.97
.12341,0.97
.7828,0.05
.4967,0.97
.9524,0.97
.9778,0.05
.2730,0.05
.2465,0.97
.3632,0.97
.4514,0.97
.1311,0.97
.6469,0.97
.9183,0.05
.8267,0.97
.4101,0.97
.8932,0.05
.5160,0.97
.9425,0.05
.6320,0.05
.10462,0.05
.2776,0.05
.11801,0.97
.9097,0.97
.9804,0.97
.2397,0.97
.41,0.97
.6399,0.05
.11630,0.05
.4542,0.97
.2660,0.97
.5885,0.05
.10782,0.97
.9897,0.05
.3597,0.05
.6597,0.97
.2808,0.97
.3499,0.05
.10858,0.05
.2564,0.05
.11317,0.05
.11769,0.97
.1671,0.05
.4229,0.05
.9946,0.05
.6502,0.05
.10587,0.97
.6683,0.97
.12179,0.97
.7019,0.97
.4308,0.05
.12216,0.05
.9668,0.97
.4480,0.97
.135,0.97
.10572,0.97
.1512,0.97
.12407,0.05
.9119,0.05
.5613,0.05
.6678,0.05
.2009,0.05
.9370,0.05
.462,0.97
.2699,0.97
.8649,0.05
.9103,0.05
.1821,0.05
.3108,0.97
.33,0.97
.1444,0.97
.4831,0.05
.7564,0.05
.2131,0.05
.8694,0.97
.334,0.97
.10915,0.05
.11383,0.97
.489,0.97
.5881,0.97
.2086,0.97
.450,0.97
.446,0.05
.877,0.05
.10524,0.97
.6440,0.97
.3193,0.97
.6499,0.97
.11145,0.05
.5086,0.97
.2432,0.97
.3374,0.05
.10552,0.97
.10225,0.97
.7146,0.97
.695,0.97
.9757,0.97
.3120,0.05
.10682,0.05
.7262,0.05
.11460,0.97
.10413,0.05
.3935,0.05
.2462,0.05
.9473,0.05
.3522,0.05
.10232,0.05
.8635,0.05
.6825,0.97
.11374,0.05
.5080,0.05
.11288,0.97
.10936,0.97
.7678,0.05
.8936,0.05
.7077,0.05
.7210,0.05
.10197,0.05
.5566,0.05
.6871,0.05
.5021,0.97
.9322,0.97
.6393,0.05
.6616,0.97
.3929,0.05
.11366,0.05
.979,0.97
.1761,0.97
.1920,0.97
.7299,0.97
.7128,0.97
.8014,0.97
.9055,0.05
.3660,0.05
.4776,0.97
.4677,0.05
.9307,0.05
.8568,0.05
.5256,0.97
.6880,0.05
.8441,0.05
.6768,0.05
.5458,0.97
.6909,0.97
.2327,0.97
.1683,0.97
.1977,0.97
.7656,0.97
.6342,0.05
.11057,0.97
.10547,0.97
.11889,0.97
.1354,0.97
.12383,0.05
.9203,0.97
.5437,0.05
.10293,0.97
.5929,0.05
.5166,0.97
.6598,0.97
.12290,0.97
.8262,0.05
.2533,0.97
.8726,0.97
.2320,0.97
.6016,0.97
.10600,0.97
.5599,0.05
.4029,0.97
.11881,0.05
.10666,0.97
.4414,0.97
.7414,0.05
.9442,0.05
.2342,0.97
.885,0.97
.1754,0.97
.244,0.97
.98,0.05
.11478,0.05
.4052,0.05
.1641,0.97
.6207,0.97
.7835,0.05
.6247,0.97
.7316,0.05
.4223,0.97
.6975,0.05
.11347,0.97
.6556,0.97
.8013,0.05
.7244,0.97
.10277,0.97
.3328,0.05
.4217,0.05
.4750,0.05
.7153,0.97
.6108,0.97
.679,0.97
.2460,0.05
.8514,0.05
.7608,0.97
.2496,0.97
.4064,0.05
.11286,0.05
.401,0.05
.1353,0.97
.4167,0.97
.5167,0.05
.9390,0.05
.10170,0.97
.4493,0.97
.4433,0.97
.6996,0.97
.202,0.05
.1227,0.97
.2740,0.97
.7263,0.97
.10696,0.05
.7092,0.05
.6194,0.97
.1916,0.97
.8328,0.05
.7458,0.97
.2944,0.97
.6760,0.05
.2374,0.05
.9840,0.97
.5449,0.05
.524,0.05
.9409,0.97
.11399,0.97
.9670,0.05
.5287,0.05
.11109,0.05
.2157,0.05
.8410,0.97
.2018,0.97
.8955,0.05
.1082,0.97
.6676,0.97
.6215,0.97
.7465,0.05
.4368,0.05
.3697,0.05
.6939,0.97
.10008,0.05
.4996,0.05
.113,0.97
.3788,0.05
.11734,0.05
.2996,0.97
.5997,0.97
.5135,0.97
.6521,0.97
.10471,0.97
.558,0.97
.9377,0.05
.6617,0.05
.4923,0.05
.10927,0.97
.11418,0.05
.3951,0.05
.10310,0.97
.2410,0.05
.8256,0.97
.4028,0.05
.2423,0.05
.4153,0.05
.12265,0.05
.927,0.97
.3892,0.97
.2118,0.05
.5281,0.05
.12334,0.05
.4326,0.97
.3709,0.05
.10738,0.97
.6375,0.05
.4488,0.05
.2473,0.05
.706,0.05
.8735,0.97
.6841,0.97
.3532,0.05
.7227,0.05
.11181,0.05
.7684,0.05
.3696,0.05
.1358,0.97
.3200,0.97
.12118,0.97
.6055,0.05
.5005,0.97
.8456,0.05
.4444,0.05
.3659,0.05
.11867,0.97
.8467,0.05
.9114,0.05
.4024,0.05
.12068,0.97
.9765,0.97
.3801,0.97
.5567,0.97
.714,0.05
.4928,0.05
.1764,0.97
.10652,0.05
.12211,0.05
.5474,0.97
.2982,0.05
.10705,0.05
.4145,0.97
.674,0.05
.9665,0.97
.5696,0.97
.4211,0.05
.10153,0.05
.6951,0.05
.9142,0.05
.9572,0.97
.8569,0.05
.1093,0.05
.406,0.97
.9406,0.05
.501,0.97
.2653,0.05
.10243,0.97
.8642,0.97
.10010,0.05
.4376,0.05
.7195,0.05
.5159,0.97
.12254,0.05
.7006,0.97
.10584,0.05
.6682,0.05
.7221,0.97
.6030,0.05
.8867,0.97
.4496,0.97
.976,0.97
.6289,0.97
.7247,0.97
.9677,0.97
.8157,0.05
.4352,0.97
.10660,0.05
.882,0.05
.2647,0.05
.3583,0.97
.4903,0.05
.4870,0.97
.281,0.97
.10692,0.05
.11444,0.97
.6965,0.05
.8582,0.97
.1400,0.97
.3461,0.05
.10681,0.05
.4057,0.97
.9768,0.97
.10087,0.05
.7925,0.05
.9891,0.05
.9842,0.05
.1612,0.97
.5003,0.97
.4946,0.97
.11970,0.97
.7276,0.97
.5720,0.05
.4502,0.97
.11305,0.05
.10007,0.05
.2489,0.05
.10505,0.97
.6738,0.05
.2725,0.05
.1515,0.97
.8165,0.97
.11725,0.97
.3238,0.97
.9957,0.05
.6860,0.05
.9035,0.05
.1469,0.05
.8907,0.05
.928,0.05
.8392,0.97
.9713,0.05
.11486,0.97
.9478,0.97
.3981,0.05
.6374,0.97
.5990,0.97
.8581,0.05
.3849,0.05
.6346,0.05
.12165,0.97
.8910,0.05
.881,0.97
.10992,0.97
.7408,0.97
.5078,0.05
.10882,0.97
.6062,0.05
.10013,0.97
.3504,0.97
.3721,0.97
.4056,0.97
.1297,0.05
.12461,0.97
.1536,0.05
.11817,0.05
.254,0.97
.342,0.05
.4047,0.05
.3458,0.97
.12250,0.97
.2457,0.97
.9541,0.05
.5835,0.97
.3581,0.97
.10408,0.97
.841,0.05
.3819,0.97
.2414,0.05
.5568,0.97
.6948,0.05
.1361,0.97
.1747,0.97
.925,0.05
.5931,0.97
.3983,0.05
.10699,0.97
.3122,0.97
.12336,0.97
.10442,0.05
.9284,0.97
.9634,0.97
.12077,0.05
.3217,0.97
.7747,0.97
.11609,0.05
.4448,0.97
.2313,0.97
.3268,0.05
.3963,0.97
.468,0.97
.2600,0.05
.6079,0.97
.1881,0.05
.2648,0.05
.9751,0.05
.5085,0.97
.11173,0.05
.6425,0.05
.3519,0.97
.189,0.05
.7778,0.97
.10290,0.97
.4412,0.97
.2343,0.97
.11263,0.97
.2616,0.05
.9489,0.05
.11372,0.05
.9804,0.05
.4169,0.05
.12300,0.05
.10660,0.05
.2984,0.97
.8748,0.97
.2997,0.97
.10472,0.97
.7768,0.05
.7820,0.97
.317,0.97
.9648,0.97
.1769,0.05
.3526,0.05
.8263,0.97
.5538,0.05
.1048,0.97
.5128,0.05
.2475,0.05
.9728,0.05
.8711,0.05
.7784,0.05
.7157,0.05
.12233,0.05
.7317,0.05
.11529,0.97
.2873,0.05
.7548,0.05
.11983,0.05
.11322,0.97
.2408,0.97
.10032,0.05
.7909,0.05
.4745,0.05
.8198,0.97
.11230,0.05
.10026,0.97
.2148,0.97
.6656,0.97
.11454,0.97
.4790,0.97
.6590,0.97
.7277,0.97
.11973,0.05
.9119,0.97
.3966,0.05
.11299,0.05
.2534,0.97
.1663,0.05
.734,0.97
.10309,0.97
.2606,0.97
.10815,0.97
.3127,0.97
.11124,0.05
.2206,0.05
.7657,0.97
.992,0.05
.11666,0.05
.8909,0.97
.7924,0.97
.10474,0.97
.7055,0.97
.7096,0.05
.9943,0.97
.11547,0.97
.2708,0.05
.1029,0.97
.1835,0.97
.11178,0.97
.9060,0.97
.4203,0.05
.9941,0.97
.7783,0.05
.7493,0.05
.5562,0.97
.1263,0.97
.3852,0.05
.6847,0.97
.3941,0.05
.10023,0.97
.5832,0.05
.445,0.05
.3824,0.97
.5933,0.05
.1778,0.97
.4001,0.97
.10262,0.97
.1566,0.05
.7955,0.05
.279,0.05
.5248,0.97
.10399,0.05
.6943,0.97
.3921,0.97
.7541,0.97
.4880,0.05
.2983,0.97
.2476,0.05
.4309,0.97
.3223,0.97
.8683,0.05
.1458,0.05
.10483,0.97
.866,0.05
.3562,0.97
.8139,0.97
.6395,0.97
.5240,0.97
.702,0.97
.12230,0.05
.8383,0.97
.96,0.05
.7971,0.05
.2944,0.05
.9083,0.97
.9519,0.97
.5521,0.05
.6627,0.05
.7486,0.05
.8396,0.97
.1887,0.05
.5158,0.97
.10207,0.05
.5589,0.05
.8628,0.97
.3266,0.05
.6839,0.97
.10657,0.97
.11892,0.05
.8726,0.97
.2811,0.05
.3711,0.05
.1949,0.05
.7406,0.97
.7951,0.05
.789,0.05
.9901,0.05
.5372,0.05
.2072,0.05
.119,0.05
.1553,0.97
.2626,0.05
.1599,0.97
.7995,0.05
.1857,0.05
.6880,0.05
.6126,0.05
.7373,0.97
.11467,0.05
.9705,0.05
.6240,0.05
.9152,0.97
.8083,0.97
.4691,0.97
.8192,0.05
.8312,0.97
.5411,0.05
.12330,0.05
.237,0.97
.4315,0.05
.6310,0.05
.11724,0.05
.278,0.97
.3035,0.05
.4147,0.97
.9918,0.97
.9007,0.05
.9894,0.05
.6399,0.97
.7868,0.97
.6334,0.05
.11489,0.05
.7540,0.05
.6466,0.97
.11562,0.05
.8637,0.05
.4788,0.97
.10477,0.97
.4097,0.97
.7405,0.05
.10974,0.97
.1305,0.05
.1196,0.05
.1916,0.05
.5176,0.05
.7020,0.97
.7844,0.05
.4392,0.05
.9449,0.97
.9172,0.97
.6894,0.05
.5452,0.97
.11731,0.97
.7397,0.05
.7195,0.97
.540,0.97
.3525,0.05
.11084,0.05
.4099,0.97
.8812,0.97
.8602,0.05
.9655,0.05
.1063,0.05
.11626,0.97
.7170,0.97
.1482,0.97
.10084,0.05
.3810,0.05
.5973,0.97
.11870,0.97
.10543,0.05
.4728,0.97
.2155,0.05
.3097,0.97
.2232,0.05
.3087,0.05
.7555,0.05
.8474,0.97
.5416,0.97
.3457,0.05
.4217,0.05
.12494,0.97
.7610,0.05
.10498,0.97
.1464,0.97
.1151,0.97
.7946,0.97
.5846,0.05
.9870,0.97
.8052,0.97
.2061,0.05
.5362,0.97
.3770,0.97
.7441,0.05
.8654,0.97
.5700,0.05
.10563,0.05
.11046,0.97
.6872,0.05
.1261,0.05
.11674,0.05
.10450,0.97
.1632,0.97
.2747,0.97
.5073,0.05
.3073,0.05
.2326,0.97
.4562,0.97
.5601,0.05
.5633,0.05
.5394,0.97
.2749,0.05
.8988,0.05
.1163,0.05
.11495,0.97
.12090,0.05
.6977,0.97
.725,0.97
.4930,0.05
.10875,0.05
.7662,0.97
.8699,0.05
.10726,0.05
.11292,0.97
.9017,0.97
.10044,0.05
.9101,0.97
.10655,0.97
.12086,0.97
.1370,0.05
.206,0.05
.9314,0.05
.11701,0.97
.8149,0.97
.3660,0.97
.11535,0.97
.11153,0.05
.6132,0.97
.10405,0.97
.4613,0.05
.4846,0.05
.4112,0.05
.1160,0.97
.5750,0.05
.5323,0.97
.2834,0.97
.7360,0.97
.1691,0.97
.1667,0.05
.4015,0.05
.3202,0.05
.10080,0.97
.7683,0.97
.7454,0.97
.12456,0.05
